2025.02.13 21:00:00,3,30-Year Bond Auction,USD,4748000.0,,4913000.0
2025.02.14 10:00:00,1,Wholesale Price Index y/y,EUR,900000.0,1000000.0,100000.0
2025.02.14 10:00:00,1,Wholesale Price Index m/m,EUR,900000.0,0.0,100000.0
2025.02.14 11:00:00,1,HICP m/m,EUR,-100000.0,-100000.0,-100000.0
2025.02.14 11:00:00,1,CPI m/m,EUR,200000.0,200000.0,200000.0
2025.02.14 11:00:00,2,CPI y/y,EUR,2900000.0,3000000.0,3000000.0
2025.02.14 11:00:00,2,HICP y/y,EUR,2900000.0,2900000.0,2900000.0
2025.02.14 13:00:00,1,Employment Change y/y,EUR,600000.0,800000.0,1000000.0
2025.02.14 13:00:00,1,Employment Change q/q,EUR,100000.0,200000.0,200000.0
2025.02.14 13:00:00,2,GDP y/y,EUR,900000.0,900000.0,900000.0
2025.02.14 13:00:00,2,GDP q/q,EUR,100000.0,0.0,0.0
2025.02.14 13:00:00,2,Employment Level,EUR,171166000.0,,170877000.0
2025.02.14 14:00:00,1,Official Reserve Assets,EUR,1457530000.0,,1394030000.0
2025.02.14 16:30:00,1,Retail Sales y/y,USD,4200000.0,2700000.0,3900000.0
2025.02.14 16:30:00,1,Export Price Index y/y,USD,2700000.0,2600000.0,1800000.0
2025.02.14 16:30:00,1,Retail Sales excl. Autos and Gas m/m,USD,-500000.0,500000.0,300000.0
2025.02.14 16:30:00,1,Import Price Index excl. Petroleum m/m,USD,100000.0,200000.0,200000.0
2025.02.14 16:30:00,1,Import Price Index y/y,USD,1900000.0,2300000.0,2200000.0
2025.02.14 16:30:00,2,Export Price Index m/m,USD,1300000.0,-400000.0,300000.0
2025.02.14 16:30:00,2,Retail Control m/m,USD,-800000.0,500000.0,700000.0
2025.02.14 16:30:00,2,Import Price Index m/m,USD,300000.0,0.0,100000.0
2025.02.14 16:30:00,3,Retail Sales m/m,USD,-900000.0,500000.0,400000.0
2025.02.14 16:30:00,3,Core Retail Sales m/m,USD,-400000.0,600000.0,400000.0
2025.02.14 17:15:00,1,Fed Capacity Utilization Rate,USD,77800000.0,77200000.0,77600000.0
2025.02.14 17:15:00,1,Fed Manufacturing Production m/m,USD,-100000.0,0.0,600000.0
2025.02.14 17:15:00,2,Fed Industrial Production y/y,USD,2000000.0,0.0,500000.0
2025.02.14 17:15:00,2,Fed Industrial Production m/m,USD,500000.0,100000.0,900000.0
2025.02.14 18:00:00,2,Retail Inventories m/m,USD,-400000.0,-300000.0,-300000.0
2025.02.14 18:00:00,2,Business Inventories m/m,USD,-200000.0,0.0,100000.0
2025.02.14 18:00:00,2,Retail Inventories excl. Autos m/m,USD,-100000.0,,200000.0
2025.02.14 21:00:00,2,Baker Hughes US Total Rig Count,USD,588000000.0,,586000000.0
2025.02.14 21:00:00,2,Baker Hughes US Oil Rig Count,USD,481000000.0,,480000000.0
2025.02.14 23:30:00,1,CFTC Aluminium Non-Commercial Net Positions,USD,3200000.0,,3800000.0
2025.02.14 23:30:00,1,CFTC Corn Non-Commercial Net Positions,USD,424800000.0,,462400000.0
2025.02.14 23:30:00,1,CFTC Copper Non-Commercial Net Positions,USD,20900000.0,,15400000.0
2025.02.14 23:30:00,1,CFTC Soybeans Non-Commercial Net Positions,USD,6800000.0,,37200000.0
2025.02.14 23:30:00,1,CFTC Wheat Non-Commercial Net Positions,USD,-55900000.0,,-67400000.0
2025.02.14 23:30:00,1,CFTC Silver Non-Commercial Net Positions,USD,49700000.0,,50400000.0
2025.02.14 23:30:00,1,CFTC Natural Gas Non-Commercial Net Positions,USD,-80500000.0,,-72200000.0
2025.02.14 23:30:00,1,CFTC ZAR Non-Commercial Net Positions,ZAR,1000000.0,,-3700000.0
2025.02.14 23:30:00,2,CFTC Nasdaq 100 Non-Commercial Net Positions,USD,13400000.0,,19000000.0
2025.02.14 23:30:00,2,CFTC Crude Oil Non-Commercial Net Positions,USD,220000000.0,,230300000.0
2025.02.14 23:30:00,2,CFTC Gold Non-Commercial Net Positions,USD,284500000.0,,302500000.0
2025.02.14 23:30:00,2,CFTC S&P 500 Non-Commercial Net Positions,USD,-17100000.0,,-4800000.0
2025.02.14 23:30:00,2,CFTC EUR Non-Commercial Net Positions,EUR,-64400000.0,,-58600000.0
2025.02.17 00:00:00,0,Washington's Birthday,USD,,,
2025.02.17 02:00:00,1,Trade Balance,EUR,-4122000.0,-3324000.0,-5131000.0
2025.02.17 12:00:00,1,Trade Balance,EUR,5980000.0,4231000.0,4218000.0
2025.02.17 12:00:00,1,Trade Balance EU,EUR,-1861000.0,,-1816000.0
2025.02.17 13:00:00,2,Trade Balance,EUR,14600000.0,10800000.0,12900000.0
2025.02.17 13:00:00,2,Trade Balance n.s.a.,EUR,15500000.0,5400000.0,16400000.0
2025.02.17 14:00:00,2,Bbk President Nagel Speech,EUR,,,
2025.02.17 15:00:00,2,Bbk President Nagel Speech,EUR,,,
2025.02.17 16:59:00,1,6-Month BTF Auction,EUR,2369000.0,,2358000.0
2025.02.17 16:59:00,1,12-Month BTF Auction,EUR,2276000.0,,2224000.0
2025.02.17 16:59:00,1,3-Month BTF Auction,EUR,2452000.0,,2475000.0
2025.02.17 18:20:00,2,Fed Governor Bowman Speech,USD,,,
2025.02.18 00:00:00,2,Eurogroup Meeting,EUR,,,
2025.02.18 02:00:00,2,Fed Governor Waller Speech,USD,,,
2025.02.18 10:45:00,1,HICP y/y,EUR,1800000.0,1800000.0,1800000.0
2025.02.18 10:45:00,1,CPI y/y,EUR,1700000.0,1400000.0,1400000.0
2025.02.18 10:45:00,2,CPI m/m,EUR,200000.0,-100000.0,-100000.0
2025.02.18 10:45:00,2,HICP m/m,EUR,-200000.0,-200000.0,-200000.0
2025.02.18 12:30:00,1,Unemployment Rate,ZAR,31900000.0,31500000.0,32100000.0
2025.02.18 12:30:00,1,Unemployment,ZAR,7991000.0,8330000.0,8011000.0
2025.02.18 13:05:00,2,ZEW Economic Situation,EUR,-88500000.0,-88400000.0,-90400000.0
2025.02.18 13:05:00,2,ZEW Economic Sentiment Indicator,EUR,26000000.0,10700000.0,10300000.0
2025.02.18 13:05:00,2,ZEW Economic Sentiment Indicator,EUR,24200000.0,-5300000.0,18000000.0
2025.02.18 13:41:00,1,2-Year Note Auction,EUR,2140000.0,,2260000.0
2025.02.18 16:30:00,2,NY Fed Empire State Manufacturing Index,USD,5700000.0,700000.0,-12600000.0
2025.02.18 18:00:00,1,NAHB Housing Market Index,USD,42000000.0,45000000.0,47000000.0
2025.02.18 18:20:00,2,Bbk Executive Board Member Balz Speech,EUR,,,
2025.02.18 19:30:00,1,6-Month Bill Auction,USD,4220000.0,,4185000.0
2025.02.18 19:30:00,1,3-Month Bill Auction,USD,4225000.0,,4225000.0
2025.02.18 21:00:00,1,52-Week Bill Auction,USD,4050000.0,,4025000.0
2025.02.18 21:00:00,2,Fed Vice Chair for Supervision Barr Speech,USD,,,
2025.02.19 00:00:00,1,TIC Overall Net Capital Flow,USD,87100000.0,123100000.0,159900000.0
2025.02.19 00:00:00,1,TIC Net Foreign Purchases of Domestic Treasury Bonds & Notes,USD,-49700000.0,35800000.0,-15800000.0
2025.02.19 00:00:00,1,TIC Net Long-Term Transactions incl. Swaps,USD,72000000.0,126100000.0,79000000.0
2025.02.19 00:00:00,2,TIC Net Long-Term Transactions,USD,72000000.0,110500000.0,79000000.0
2025.02.19 11:00:00,2,ECB Non-monetary Policy Meeting,EUR,,,
2025.02.19 12:00:00,1,Current Account n.s.a.,EUR,50500000.0,49500000.0,34600000.0
2025.02.19 12:00:00,1,Current Account,EUR,38400000.0,39500000.0,27000000.0
2025.02.19 13:41:00,2,10-Year Bond Auction,EUR,2520000.0,,2540000.0
2025.02.19 14:00:00,1,Retail Sales y/y,ZAR,3100000.0,3300000.0,7700000.0
2025.02.19 14:00:00,1,Retail Sales m/m,ZAR,-100000.0,200000.0,800000.0
2025.02.19 14:30:00,1,Consumer Confidence,EUR,84900000.0,82500000.0,85000000.0
2025.02.19 16:30:00,1,Building Permits m/m,USD,100000.0,300000.0,-700000.0
2025.02.19 16:30:00,2,Housing Starts m/m,USD,-9800000.0,2000000.0,15800000.0
2025.02.19 16:30:00,2,Housing Starts,USD,1366000.0,1422000.0,1499000.0
2025.02.19 16:30:00,2,Building Permits,USD,1483000.0,1514000.0,1483000.0
2025.02.19 21:00:00,2,20-Year Bond Auction,USD,4830000.0,,4900000.0
2025.02.19 22:00:00,2,FOMC Minutes,USD,,,
2025.02.20 01:00:00,2,Fed Governor Jefferson Speech,USD,,,
2025.02.20 10:00:00,1,PPI y/y,EUR,500000.0,1800000.0,800000.0
2025.02.20 10:00:00,2,PPI m/m,EUR,-100000.0,-100000.0,-100000.0
2025.02.20 12:59:00,1,5-Year OAT Auction,EUR,2750000.0,,2840000.0
2025.02.20 12:59:00,1,3-Year OAT Auction,EUR,2570000.0,,2510000.0
2025.02.20 13:00:00,1,Construction Output y/y,EUR,-100000.0,-200000.0,1400000.0
2025.02.20 13:00:00,1,Construction Output m/m,EUR,0.0,400000.0,1200000.0
2025.02.20 13:14:00,1,5-Year Bonos Auction,EUR,2682000.0,,2763000.0
2025.02.20 13:14:00,1,3-Year Bonos Auction,EUR,2487000.0,,2388000.0
2025.02.20 14:00:00,1,Building Permits y/y,ZAR,12400000.0,1900000.0,-2000000.0
2025.02.20 14:00:00,1,Building Permits m/m,ZAR,-4800000.0,9600000.0,-3300000.0
2025.02.20 16:30:00,1,Philadelphia Fed Capex Index,USD,14000000.0,21200000.0,39000000.0
2025.02.20 16:30:00,1,Philadelphia Fed New Orders,USD,21900000.0,55300000.0,42900000.0
2025.02.20 16:30:00,1,Philadelphia Fed Business Conditions,USD,27800000.0,45400000.0,46300000.0
2025.02.20 16:30:00,1,Initial Jobless Claims 4-Week Average,USD,215250000.0,217880000.0,216000000.0
2025.02.20 16:30:00,1,Philadelphia Fed Prices Paid,USD,40500000.0,37900000.0,31900000.0
2025.02.20 16:30:00,2,Continuing Jobless Claims,USD,1869000.0,1873000.0,1850000.0
2025.02.20 16:30:00,2,Philadelphia Fed Employment,USD,5300000.0,5900000.0,11900000.0
2025.02.20 16:30:00,3,Philadelphia Fed Manufacturing Index,USD,18100000.0,28100000.0,44300000.0
2025.02.20 16:30:00,3,Initial Jobless Claims,USD,219000000.0,212000000.0,213000000.0
2025.02.20 18:00:00,1,Consumer Confidence Index,EUR,-13600000.0,-14200000.0,-14200000.0
2025.02.20 18:00:00,2,CB Leading Economic Index m/m,USD,-300000.0,-300000.0,-100000.0
2025.02.20 18:30:00,1,EIA Natural Gas Storage Change,USD,-196000000.0,-89000000.0,-100000000.0
2025.02.20 19:00:00,2,Bbk President Nagel Speech,EUR,,,
2025.02.20 19:30:00,1,8-Week Bill Auction,USD,4235000.0,,4240000.0
2025.02.20 19:30:00,1,4-Week Bill Auction,USD,4245000.0,,4250000.0
2025.02.20 20:00:00,1,EIA Gasoline Production Change,USD,-156000.0,-21000.0,180000.0
2025.02.20 20:00:00,1,EIA Distillates Stocks Change,USD,-2051000.0,-2652000.0,135000.0
2025.02.20 20:00:00,1,EIA Gasoline Stocks Change,USD,-151000.0,-1097000.0,-3035000.0
2025.02.20 20:00:00,1,EIA Heating Oil Stocks Change,USD,-343000.0,58000.0,159000.0
2025.02.20 20:00:00,1,EIA Refinery Crude Oil Daily Inputs Change,USD,-15000.0,,82000.0
2025.02.20 20:00:00,1,EIA Refinery Utilization Rate Change,USD,-100000.0,,500000.0
2025.02.20 20:00:00,1,EIA Distillate Fuel Production Change,USD,180000.0,102000.0,-9000.0
2025.02.20 20:00:00,1,EIA Crude Oil Imports Change,USD,-961000.0,-960000.0,-184000.0
2025.02.20 20:00:00,2,EIA Cushing Crude Oil Stocks Change,USD,1472000.0,442000.0,872000.0
2025.02.20 20:00:00,3,EIA Crude Oil Stocks Change,USD,4633000.0,1046000.0,4070000.0
2025.02.20 21:00:00,2,30-Year TIPS Auction,USD,2403000.0,,2055000.0
2025.02.20 22:30:00,2,Fed Vice Chair for Supervision Barr Speech,USD,,,
2025.02.21 10:45:00,1,Business Climate,EUR,97000000.0,96000000.0,95000000.0
2025.02.21 11:15:00,1,S&P Global Composite PMI,EUR,44500000.0,48900000.0,47600000.0
2025.02.21 11:15:00,2,S&P Global Services PMI,EUR,44500000.0,49300000.0,48200000.0
2025.02.21 11:15:00,2,S&P Global Manufacturing PMI,EUR,45500000.0,43900000.0,45000000.0
2025.02.21 11:30:00,1,S&P Global Composite PMI,EUR,51000000.0,49400000.0,50500000.0
2025.02.21 11:30:00,2,S&P Global Services PMI,EUR,52200000.0,51700000.0,52500000.0
2025.02.21 11:30:00,2,S&P Global Manufacturing PMI,EUR,46100000.0,44000000.0,45000000.0
2025.02.21 12:00:00,1,HICP y/y,EUR,1700000.0,1700000.0,1700000.0
2025.02.21 12:00:00,1,HICP m/m,EUR,-800000.0,-700000.0,-700000.0
2025.02.21 12:00:00,1,CPI FOI excl. Tobacco y/y,EUR,1300000.0,1100000.0,1100000.0
2025.02.21 12:00:00,1,CPI y/y,EUR,1500000.0,1500000.0,1500000.0
2025.02.21 12:00:00,1,CPI FOI excl. Tobacco m/m,EUR,600000.0,100000.0,100000.0
2025.02.21 12:00:00,1,CPI m/m,EUR,600000.0,600000.0,600000.0
2025.02.21 12:00:00,2,S&P Global Services PMI,EUR,50700000.0,50600000.0,51300000.0
2025.02.21 12:00:00,2,S&P Global Composite PMI,EUR,50200000.0,49600000.0,50200000.0
2025.02.21 12:00:00,2,S&P Global Manufacturing PMI,EUR,47300000.0,46300000.0,46600000.0
2025.02.21 17:30:00,2,ECB Executive Board Member Lane Speech,EUR,,,
2025.02.21 18:00:00,1,Michigan Current Conditions,USD,65700000.0,68700000.0,68700000.0
2025.02.21 18:00:00,2,Michigan Inflation Expectations,USD,4300000.0,4300000.0,4300000.0
2025.02.21 18:00:00,2,Existing Home Sales m/m,USD,-4900000.0,-3600000.0,2200000.0
2025.02.21 18:00:00,2,Michigan Consumer Expectations,USD,64000000.0,67300000.0,67300000.0
2025.02.21 18:00:00,2,Michigan 5-Year Inflation Expectations,USD,3500000.0,3300000.0,3300000.0
2025.02.21 18:00:00,2,Michigan Consumer Sentiment,USD,64700000.0,67800000.0,67800000.0
2025.02.21 18:00:00,3,Existing Home Sales,USD,4080000.0,4410000.0,4240000.0
2025.02.21 19:30:00,2,Fed Governor Jefferson Speech,USD,,,
2025.02.21 21:00:00,2,Baker Hughes US Total Rig Count,USD,592000000.0,,588000000.0
2025.02.21 21:00:00,2,Baker Hughes US Oil Rig Count,USD,488000000.0,,481000000.0
2025.02.21 23:30:00,1,CFTC Silver Non-Commercial Net Positions,USD,54500000.0,,49700000.0
2025.02.21 23:30:00,1,CFTC Aluminium Non-Commercial Net Positions,USD,2800000.0,,3200000.0
2025.02.21 23:30:00,1,CFTC Copper Non-Commercial Net Positions,USD,22100000.0,,20900000.0
2025.02.21 23:30:00,1,CFTC Soybeans Non-Commercial Net Positions,USD,-5600000.0,,6800000.0
2025.02.21 23:30:00,1,CFTC Wheat Non-Commercial Net Positions,USD,-36800000.0,,-55900000.0
2025.02.21 23:30:00,1,CFTC Corn Non-Commercial Net Positions,USD,468700000.0,,424800000.0
2025.02.21 23:30:00,1,CFTC Natural Gas Non-Commercial Net Positions,USD,-94600000.0,,-80500000.0
2025.02.21 23:30:00,1,CFTC ZAR Non-Commercial Net Positions,ZAR,3900000.0,,1000000.0
2025.02.21 23:30:00,2,CFTC EUR Non-Commercial Net Positions,EUR,-51400000.0,,-64400000.0
2025.02.21 23:30:00,2,CFTC Nasdaq 100 Non-Commercial Net Positions,USD,9800000.0,,13400000.0
2025.02.21 23:30:00,2,CFTC Gold Non-Commercial Net Positions,USD,268700000.0,,284500000.0
2025.02.21 23:30:00,2,CFTC S&P 500 Non-Commercial Net Positions,USD,-40000000.0,,-17100000.0
2025.02.21 23:30:00,2,CFTC Crude Oil Non-Commercial Net Positions,USD,197600000.0,,220000000.0
2025.02.24 12:30:00,2,Ifo Current Business Situation,EUR,85000000.0,84200000.0,86100000.0
2025.02.24 12:30:00,2,Ifo Business Expectations,EUR,85400000.0,83800000.0,84200000.0
2025.02.24 12:30:00,2,Ifo Business Climate,EUR,85200000.0,86400000.0,85100000.0
2025.02.24 13:00:00,1,CPI excl. Tobacco m/m,EUR,-300000.0,100000.0,400000.0
2025.02.24 13:00:00,1,CPI excl. Tobacco y/y,EUR,2400000.0,2200000.0,2300000.0
2025.02.24 13:00:00,1,CPI,EUR,126720000.0,,126710000.0
2025.02.24 13:00:00,1,CPI excl. Energy and Unprocessed Food y/y,EUR,2700000.0,2700000.0,2700000.0
2025.02.24 13:00:00,1,CPI excl. Energy and Unprocessed Food m/m,EUR,-700000.0,-700000.0,-700000.0
2025.02.24 13:00:00,1,Core CPI m/m,EUR,-900000.0,-1000000.0,-1000000.0
2025.02.24 13:00:00,2,Bbk Executive Board Member Balz Speech,EUR,,,
2025.02.24 13:00:00,2,Core CPI,EUR,119180000.0,,119170000.0
2025.02.24 13:00:00,2,Core CPI y/y,EUR,2700000.0,2700000.0,2700000.0
2025.02.24 13:00:00,2,CPI m/m,EUR,-300000.0,-300000.0,-300000.0
2025.02.24 13:00:00,3,CPI y/y,EUR,2500000.0,2500000.0,2500000.0
2025.02.24 14:00:00,1,Bbk Monthly Report,EUR,,,
2025.02.24 16:30:00,1,Chicago Fed National Activity Index,USD,-30000.0,40000.0,150000.0
2025.02.24 16:57:00,1,6-Month BTF Auction,EUR,2339000.0,,2369000.0
2025.02.24 16:57:00,1,3-Month BTF Auction,EUR,2423000.0,,2452000.0
2025.02.24 16:57:00,1,12-Month BTF Auction,EUR,2241000.0,,2276000.0
2025.02.24 18:30:00,1,Dallas Fed Manufacturing Index,USD,-8300000.0,12800000.0,14100000.0
2025.02.24 19:30:00,1,6-Month Bill Auction,USD,4180000.0,,4220000.0
2025.02.24 19:30:00,1,3-Month Bill Auction,USD,4195000.0,,4225000.0
2025.02.24 21:00:00,2,2-Year Note Auction,USD,4169000.0,,4211000.0
2025.02.25 10:00:00,2,GDP y/y,EUR,-400000.0,-400000.0,-400000.0
2025.02.25 10:00:00,3,GDP q/q,EUR,-200000.0,-200000.0,-200000.0
2025.02.25 13:00:00,2,Bbk Executive Board Member Mauderer Speech,EUR,,,
2025.02.25 13:00:00,2,Bbk President Nagel Speech,EUR,,,
2025.02.25 13:41:00,1,30-Year Bond Auction,EUR,2730000.0,,2650000.0
2025.02.25 14:15:00,1,2-Year CTZ Auction,EUR,2380000.0,,2510000.0
2025.02.25 16:00:00,2,ECB Executive Board Member Schnabel Speech,EUR,,,
2025.02.25 17:00:00,1,HPI,USD,436100000.0,435100000.0,433400000.0
2025.02.25 17:00:00,1,S&P/CS HPI Composite-20 s.a. m/m,USD,520000.0,300000.0,410000.0
2025.02.25 17:00:00,1,HPI m/m,USD,400000.0,300000.0,300000.0
2025.02.25 17:00:00,1,HPI y/y,USD,4700000.0,3900000.0,4200000.0
2025.02.25 17:00:00,2,S&P/CS HPI Composite-20 n.s.a. m/m,USD,-130000.0,-100000.0,-120000.0
2025.02.25 17:00:00,2,S&P/CS HPI Composite-20 y/y,USD,4480000.0,4700000.0,4330000.0
2025.02.25 18:00:00,1,Richmond Fed Services Revenues,USD,11000000.0,1000000.0,4000000.0
2025.02.25 18:00:00,1,Richmond Fed Manufacturing Index,USD,6000000.0,-7000000.0,-4000000.0
2025.02.25 18:00:00,1,Richmond Fed Manufacturing Shipments,USD,12000000.0,,-9000000.0
2025.02.25 18:00:00,3,CB Consumer Confidence Index,USD,98300000.0,98300000.0,104100000.0
2025.02.25 18:30:00,1,Dallas Fed Services Revenues,USD,8200000.0,6800000.0,5700000.0
2025.02.25 18:30:00,1,Dallas Fed Services Business Activity,USD,4600000.0,5000000.0,7400000.0
2025.02.25 19:45:00,2,Fed Vice Chair for Supervision Barr Speech,USD,,,
2025.02.25 21:00:00,2,5-Year Note Auction,USD,4123000.0,,4330000.0
2025.02.26 10:00:00,2,GfK Consumer Climate,EUR,-24700000.0,-23300000.0,-22400000.0
2025.02.26 10:45:00,1,Consumer Confidence Index,EUR,93000000.0,94000000.0,92000000.0
2025.02.26 11:00:00,1,Core CPI m/m,ZAR,200000.0,500000.0,0.0
2025.02.26 11:00:00,1,Core CPI y/y,ZAR,3500000.0,3600000.0,3600000.0
2025.02.26 11:00:00,1,CPI y/y,ZAR,3200000.0,2300000.0,3000000.0
2025.02.26 11:00:00,1,PPI y/y,EUR,2600000.0,5800000.0,2300000.0
2025.02.26 11:00:00,1,CPI m/m,ZAR,300000.0,900000.0,1000000.0
2025.02.26 13:30:00,1,6-Month BOT Auction,EUR,2448000.0,,2536000.0
2025.02.26 18:00:00,2,New Home Sales m/m,USD,-10500000.0,-6600000.0,3600000.0
2025.02.26 18:00:00,3,New Home Sales,USD,657000.0,680000.0,698000.0
2025.02.26 18:30:00,1,EIA Gasoline Production Change,USD,-20000.0,50000.0,-156000.0
2025.02.26 18:30:00,1,EIA Distillates Stocks Change,USD,3908000.0,2067000.0,-2051000.0
2025.02.26 18:30:00,1,EIA Heating Oil Stocks Change,USD,134000.0,47000.0,-343000.0
2025.02.26 18:30:00,1,EIA Refinery Crude Oil Daily Inputs Change,USD,317000.0,,-15000.0
2025.02.26 18:30:00,1,EIA Gasoline Stocks Change,USD,369000.0,-1607000.0,-151000.0
2025.02.26 18:30:00,1,EIA Distillate Fuel Production Change,USD,439000.0,-71000.0,180000.0
2025.02.26 18:30:00,1,EIA Refinery Utilization Rate Change,USD,1600000.0,,-100000.0
2025.02.26 18:30:00,1,EIA Crude Oil Imports Change,USD,292000.0,-329000.0,-961000.0
2025.02.26 18:30:00,2,EIA Cushing Crude Oil Stocks Change,USD,1282000.0,958000.0,1472000.0
2025.02.26 18:30:00,3,EIA Crude Oil Stocks Change,USD,-2332000.0,1458000.0,4633000.0
2025.02.26 21:00:00,2,7-Year Note Auction,USD,4194000.0,,4457000.0
2025.02.27 02:00:00,2,Jobseekers Total,EUR,3161600000.0,2956800000.0,2956800000.0
2025.02.27 10:45:00,1,PPI m/m,EUR,700000.0,1600000.0,1000000.0
2025.02.27 11:00:00,1,HICP m/m,EUR,400000.0,0.0,-100000.0
2025.02.27 11:00:00,1,CPI m/m,EUR,400000.0,200000.0,200000.0
2025.02.27 11:00:00,2,HICP y/y,EUR,2900000.0,2800000.0,2900000.0
2025.02.27 11:00:00,2,CPI y/y,EUR,3000000.0,2800000.0,2900000.0
2025.02.27 12:00:00,1,Business Confidence,EUR,87000000.0,87800000.0,86800000.0
2025.02.27 12:00:00,1,Consumer Confidence,EUR,98800000.0,100100000.0,98200000.0
2025.02.27 12:00:00,1,ECB Private Sector Loans y/y,EUR,2300000.0,2200000.0,2000000.0
2025.02.27 12:00:00,1,ECB M3 Money Supply y/y,EUR,3600000.0,3600000.0,3500000.0
2025.02.27 12:00:00,1,ECB Non-Financial Corporations Loans y/y,EUR,2000000.0,1300000.0,1500000.0
2025.02.27 12:00:00,2,ECB Households Loans y/y,EUR,1300000.0,1100000.0,1100000.0
2025.02.27 12:30:00,1,PPI y/y,ZAR,1100000.0,1200000.0,700000.0
2025.02.27 12:30:00,1,PPI m/m,ZAR,500000.0,300000.0,200000.0
2025.02.27 13:00:00,1,Industry Selling Price Expectations,EUR,9800000.0,8500000.0,8700000.0
2025.02.27 13:00:00,1,Consumer Confidence Index,EUR,-13600000.0,-13600000.0,-13600000.0
2025.02.27 13:00:00,1,Industrial Sales  y/y,EUR,-7200000.0,-3900000.0,-2600000.0
2025.02.27 13:00:00,1,Industrial Sales m/m,EUR,-2700000.0,1000000.0,1500000.0
2025.02.27 13:00:00,1,Industrial Confidence Indicator,EUR,-11400000.0,-13600000.0,-12900000.0
2025.02.27 13:00:00,1,Business Climate Indicator,EUR,-740000.0,-850000.0,-940000.0
2025.02.27 13:00:00,1,Services Sentiment Indicator,EUR,6200000.0,6000000.0,6600000.0
2025.02.27 13:00:00,2,Economic Sentiment Indicator,EUR,96300000.0,96000000.0,95200000.0
2025.02.27 13:00:00,3,Consumer Price Expectations,EUR,21100000.0,21200000.0,20200000.0
2025.02.27 14:11:00,1,5-Year BTP Auction,EUR,2930000.0,,2950000.0
2025.02.27 14:12:00,1,10-Year BTP Auction,EUR,3550000.0,,3600000.0
2025.02.27 15:01:00,1,Business Confidence,EUR,-6200000.0,-4500000.0,-5100000.0
2025.02.27 15:30:00,2,ECB Monetary Policy Meeting Accounts,EUR,,,
2025.02.27 16:30:00,1,GDP Price Index q/q,USD,2400000.0,2200000.0,2200000.0
2025.02.27 16:30:00,1,Initial Jobless Claims 4-Week Average,USD,224000000.0,211260000.0,215250000.0
2025.02.27 16:30:00,1,PCE Price Index q/q,USD,2400000.0,2300000.0,2300000.0
2025.02.27 16:30:00,1,Core PCE Price Index q/q,USD,2700000.0,2500000.0,2500000.0
2025.02.27 16:30:00,1,Nondefense Capital Goods Shipments excl. Aircraft m/m,USD,-300000.0,500000.0,500000.0
2025.02.27 16:30:00,1,Durable Goods Orders excl. Defense m/m,USD,3500000.0,5300000.0,-2400000.0
2025.02.27 16:30:00,1,Nondefense Capital Goods Orders excl. Aircraft m/m,USD,800000.0,100000.0,500000.0
2025.02.27 16:30:00,2,Real PCE q/q,USD,4200000.0,4200000.0,4200000.0
2025.02.27 16:30:00,2,Core Durable Goods Orders m/m,USD,0.0,300000.0,300000.0
2025.02.27 16:30:00,2,Continuing Jobless Claims,USD,1862000.0,1872000.0,1869000.0
2025.02.27 16:30:00,3,GDP q/q,USD,2300000.0,2300000.0,2300000.0
2025.02.27 16:30:00,3,GDP Sales q/q,USD,3200000.0,3200000.0,3200000.0
2025.02.27 16:30:00,3,Initial Jobless Claims,USD,242000000.0,211000000.0,219000000.0
2025.02.27 16:30:00,3,Durable Goods Orders m/m,USD,3100000.0,5100000.0,-2200000.0
2025.02.27 18:00:00,1,Pending Home Sales y/y,USD,-5200000.0,2200000.0,-5000000.0
2025.02.27 18:00:00,1,Pending Home Sales Index,USD,70600000.0,,74200000.0
2025.02.27 18:00:00,2,Fed Vice Chair for Supervision Barr Speech,USD,,,
2025.02.27 18:00:00,2,Pending Home Sales m/m,USD,-4600000.0,-900000.0,-5500000.0
2025.02.27 18:30:00,1,EIA Natural Gas Storage Change,USD,-261000000.0,-216000000.0,-196000000.0
2025.02.27 19:00:00,1,Kansas City Fed Manufacturing Production,USD,-13000000.0,2000000.0,-9000000.0
2025.02.27 19:00:00,1,Kansas City Fed Manufacturing Composite Index,USD,-5000000.0,-5000000.0,-5000000.0
2025.02.27 19:30:00,1,8-Week Bill Auction,USD,4235000.0,,4235000.0
2025.02.27 19:30:00,1,4-Week Bill Auction,USD,4235000.0,,4245000.0
2025.02.27 19:45:00,2,Fed Governor Bowman Speech,USD,,,
2025.02.28 09:00:00,1,SARB M3 Money Supply y/y,ZAR,7100000.0,6870000.0,6710000.0
2025.02.28 09:00:00,1,SARB Private Sector Credit y/y,ZAR,4590000.0,4340000.0,3830000.0
2025.02.28 10:00:00,1,Import Price Index y/y,EUR,3100000.0,3400000.0,2000000.0
2025.02.28 10:00:00,1,Export Price Index m/m,EUR,700000.0,100000.0,300000.0
2025.02.28 10:00:00,1,Import Price Index m/m,EUR,1100000.0,100000.0,400000.0
2025.02.28 10:00:00,1,Export Price Index y/y,EUR,2400000.0,2100000.0,1800000.0
2025.02.28 10:00:00,1,Retail Sales y/y,EUR,2900000.0,1300000.0,1800000.0
2025.02.28 10:00:00,2,Retail Sales m/m,EUR,200000.0,0.0,-1600000.0
2025.02.28 10:45:00,1,HICP y/y,EUR,900000.0,1500000.0,1800000.0
2025.02.28 10:45:00,1,CPI y/y,EUR,800000.0,1800000.0,1700000.0
